Date,Close
9/28/2018 16:00:00,11.38
10/1/2018 16:00:00,10.83
10/2/2018 16:00:00,10.36
10/3/2018 16:00:00,10.56
10/4/2018 16:00:00,10.26
10/5/2018 16:00:00,10.02
10/8/2018 16:00:00,9.94
10/9/2018 16:00:00,9.76
10/10/2018 16:00:00,9.25
10/11/2018 16:00:00,9.51
10/12/2018 16:00:00,9.6
10/15/2018 16:00:00,9.47
10/16/2018 16:00:00,9.77
10/17/2018 16:00:00,9.74
10/18/2018 16:00:00,9.61
10/19/2018 16:00:00,9.32
10/22/2018 16:00:00,9.47
10/23/2018 16:00:00,9.36
10/24/2018 16:00:00,8.83
10/25/2018 16:00:00,9.14
10/26/2018 16:00:00,8.96
10/29/2018 16:00:00,8.81
10/30/2018 16:00:00,9.02
10/31/2018 16:00:00,9.25
11/1/2018 16:00:00,9.53
11/2/2018 16:00:00,9.37
11/5/2018 16:00:00,9.34
11/6/2018 16:00:00,9.44
11/7/2018 16:00:00,9.63
11/8/2018 16:00:00,9.57
11/9/2018 16:00:00,9.3
11/12/2018 16:00:00,8.96
11/13/2018 16:00:00,8.96
11/14/2018 16:00:00,8.84
11/15/2018 16:00:00,8.86
11/16/2018 16:00:00,8.97
11/19/2018 16:00:00,8.59
11/20/2018 16:00:00,8.66
11/21/2018 16:00:00,8.78
11/23/2018 13:00:00,8.67
11/26/2018 16:00:00,8.94
11/27/2018 16:00:00,8.86
11/28/2018 16:00:00,8.91
11/29/2018 16:00:00,8.8
11/30/2018 16:00:00,8.79
12/3/2018 16:00:00,8.84
12/4/2018 16:00:00,8.41
12/6/2018 16:00:00,8.26
12/7/2018 16:00:00,8
12/10/2018 16:00:00,7.9
12/11/2018 16:00:00,7.86
12/12/2018 16:00:00,7.97
12/13/2018 16:00:00,7.71
12/14/2018 16:00:00,7.6
12/17/2018 16:00:00,7.44
12/18/2018 16:00:00,7.47
12/19/2018 16:00:00,7.35
12/20/2018 16:00:00,7.55
